,target,Subject,Precedence,Recievers_count,Sub_Unsub_link,Replied_mail,Content_type_html,Content_type_plain,Full_content,content_char,sub_char
4894,0,sadev spamassassin pop proxi,1,0.02702702702702703,0,1,0,1,would favor creat new spamassassin cvs modul bugzilla categori client provid suffici interest maintain yeah long maintain howev regard cvs say mani project might find easier sign new proj sf net might save go us sure depend sf net procedur like j ist,0.011525016386279221,0.0042378673957621325
4895,1,remov univers school purchas order welcom credit approv requir pay check c purchas order net day accept major credit card new hp seri color cartridg stock cartridg price,1,0.02702702702702703,0,0,1,0,blank,0.00010924186148131964,0.03472317156527682
4896,1,product mini plant mobil contain co invest program,1,0.02702702702702703,0,0,1,0,financi news may product mini plant mobil contain co invest program scienc network suppli countri develop region technolog necessari support product seri mini plant mobil contain foot mini plant system design way product machineri fix platform contain wire pipe instal part say fulli equip mini plant readi product portabl product,0.01485689316145947,0.009022556390977442
4897,0,zzzzteana argh,0,0.02702702702702703,1,0,0,1,jay lake offici failur finish listen one high school classmat interview npr new film wrote direct base recent success book film success book spent nine month year dole becki hollywood us envious success writer artist might find bit hard understand forc mix wife associ french husband spent time blow horn wine dine hung famous wonder becam progress jethro like use phrase like heehaw done talk counterpart never notic evolutionari declin even hair sprout knuckl forehead contract eyebrow merg start grunt fortun wife interven prevent moonwatch imit chicken bone left dinner regress wonder curat rickk truth rumour scratch armpit unsubscrib group send email,0.031516277037360714,0.002323991797676008
4898,0,razor user question miscellan errata issu,0,0.0,1,1,0,1,timeout hardcod sec plan right make option alway edit sourc core pm correct sec read write sec initi connect look core pm find coupl possibl place code might sven,0.007319204719248415,0.007928913192071086
4899,0,goodby global warm,0,0.02702702702702703,1,1,0,1,green red capitalist nazi inform content statement meanwhil angel light tm great knock drag eldrich king net xml dev whump bill humphri http www whump com morelikethi monday septemb pm r hettinga,0.007455757046100065,0.0030075187969924814
4900,0,gentoo,0,0.02702702702702703,1,1,0,1,upon time matthia wrote see subject see valhalla freshrpm net hi matthia temporar remov gentoo valhalla freshrpm net build strong upon time matthia wrote thu jul matthia saou,0.006281407035175879,0.0031442241968557758
4901,0,ilug suse disk thread chang slight,0,0.02702702702702703,0,1,0,1,blank,0.00010924186148131964,0.0062884483937115515
4902,0,ilug suse disk thread chang slight,0,0.0,0,1,0,1,vendor wrote wierd ass instal config tool lock peopl os ad sort function avail ose make differ competit motif non free ose incompat filesystem etc sure motif good exampl realli mozilla go let use motif let phase jami zawinski mention pass instal base motif bear system kick instal base linux bear system huddl ball someth perhap fact everi sun solari box sinc version mumbl ship plus everi hp ux box know everi mainstream proprietari linux motif unifi across unix subspeci differenti filenam longer charact mayb option ps sysv bsd whole dev tree libc implement cheer waider waider waider ie yes person irish linux user,0.026982739785885952,0.0062884483937115515
4903,1,owe ir money p fi,1,0.02702702702702703,0,0,0,0,eir tax problem owe ir money debt us help licens agent help past present tax debt direct contact ir applic process help immedi without delay also client offer servic help problem,0.009941009394800087,0.004511278195488721
4904,0,secur sofwar key,0,0.02702702702702703,1,1,0,1,blank,0.00010924186148131964,0.002460697197539303
4905,0,exmh,0,0.02702702702702703,1,0,0,0,begin pgp signatur multi part messag mime format sign conform rfc need gpg pgp check signatur,0.003960017478697837,0.0010936431989063567
4906,0,ilug social complet silent pc,0,0.02702702702702703,0,0,0,1,ist,5.462093074065981e-05,0.0046479835953520164
4907,0,digit,1,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.0015037593984962405
4908,1,free big cock pussi,1,0.0,0,0,1,0,freak cock click remov,0.0009285558225912169,0.0030075187969924814
4909,0,peruvian congressman challeng vice presid duel honor say honor stake,1,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.014217361585782637
4910,1,altern mlm work,1,0.0,0,0,0,1,greet receiv letter express interest receiv inform onlin busi opportun erron pleas accept sincer apolog one time mail remov necessari burn betray back stab multi level market mlm pleas read letter could import one ever land inbox multi level market huge mistak peopl mlm fail deliv promis past year pursuit mlm dream cost hundr thousand peopl friend fortun sacr honor fact mlm fatal flaw mean cannot work peopl compani earn big money mlm go tell real stori final someon courag cut hype lie tell truth mlm good news altern mlm work work big yet abandon dream need see earn kind incom dream easier think permiss like send brief letter tell mlm work peopl introduc someth new refresh wonder heard promis unwant follow sale pitch one call email address use send inform period receiv free life chang inform simpli click repli type send info subject box hit send get inform within hour look word mlm wall shame inbox cordial look money p someon recent sent letter eye open financi benefici inform ever receiv honest believ feel way read free,0.05530369237491807,0.004374572795625427
4911,0,plate tecton updat,0,0.02702702702702703,1,0,0,0,understand histori plate tecton magnet revers pattern encod seafloor basalt crucial support data sudden becam avail navi declassif adopt curv may skew mani essay oresk plate tecton seem support discuss kuhn,0.009394800087393488,0.0030075187969924814
4912,0,revoc grlygrl,0,0.0,1,1,0,1,well beberg unless realli anim actual hold true dead peopl send email think geeg subject dandi especi sinc remov hive aol place unto anoth hey bandwidth bandwidth aol still mom friend place get duck run like skill bow better run realli fast p bonus fork point adam know anim refer well let see anim anim dead peopl talk email hang general lead normal live come think tend primari charact suspect mean serial experi lain initi dead yet via email adam l duncan beberg http www mithral com beberg beberg mithral com pdt sun sep bitbitch magnesium net,0.02253113393052218,0.0034176349965823645
4913,0,wrong busi,0,0.0,1,0,0,1,peopl much time hand look first meg take loong time http www ntk net jesus larg jpg look,0.0037961546864758574,0.002460697197539303
4914,0,meet carol ann duffi,1,0.02702702702702703,0,0,0,1,onlin one britain lead poet tomorrow pm celebr nation poetri day post question,0.003304566309809919,0.0027341079972658918
4915,0,bad focus click behaviour,0,0.02702702702702703,1,1,0,0,exampl anyth els fail everyth els even mark text exmh messag window past termin window cut buffer seem complet empti previous content longer either guess work may bogus run gnome similar problem sever co worker updat gnome compon fix other although say exact compon trick gnomecor gtk would seem like may someth els inde workstat rh gnome most work bother updat case seen problem quit upgrad gnome fix problem exmh tktcl issu will say tcl tk issu app seem work ok cut past tk clipboard stuff bit differ toolkit place blame report experi also talk instal gnome updat mani mani piec gnome current rev level r kevin oberman network engin energi scienc network esnet ernest lawrenc berkeley nation laboratori berkeley lab fri sep kevin oberman,0.035913261961983835,0.0035543403964456597
4916,1,fix credit onlin,1,0.0,0,0,1,0,creditfix thank email address obtain purch ase list refer wish unsubscrib list pleas click enter name remov box previous unsubscrib still receiv messag may email abus control center call write us,0.008630107057024251,0.005331510594668489
4917,0,secur sofwar key,0,0.0,1,1,0,1,problem piec hardwar trustworthi rest pc cracker need simul lock smart card peek execut lock deactiv go back origin question encrypt materi goe outsid trust hardwar imposs unbreak protect may mitig step take sdmi watermark scheme date easili broken anoth consider valu tri protect thing unbreak ad cost term price hassl factor great improv protect sinc talk use standard pc workstat presum tri protect valuabl afraid secur measur come free michael mckay director softwar develop mmckay iscub com inform secur system servic inc steven creek blvd cupertino ca,0.02722853397421892,0.002460697197539303
4918,0,bad focus click behaviour,0,0.02702702702702703,1,1,0,1,blank,0.00010924186148131964,0.0035543403964456597
4919,0,spambay write cvs,1,0.0,0,1,0,0,blank,0.00010924186148131964,0.004511278195488721
4920,1,custom softwar develop servic avail right,1,0.0,0,0,1,0,blank,0.00010924186148131964,0.007928913192071086
4921,0,help lost exmh unseen window,0,0.02702702702702703,1,1,0,0,begin pgp sign messag,0.0006281407035175878,0.005194805194805195
4922,0,spam map,0,0.02702702702702703,1,1,0,1,joe p hate everybodi beberg post anoth name final proof known along lui http xent com mailman listinfo fork joseph barrera iii,0.004915883766659384,0.0012303485987696513
4923,1,horni wive,1,0.02702702702702703,0,0,1,0,base pehutuw dqo sevbrd nciagia kicagpfrjvexfpk hcnjpzwqgqnv iexv bmvsetwvveluteu dqo l hfquq dqo qk ewsbcr npte spsijrkzgrkzg iibmsu lpsijrkywmdawiibwtelosz ii zgmdawmcigquxjtk iingrjaw mdaipg kdqo ucbbtelhtj iy vudgvyij gpelnrybct jervi ijaiifn qz iahr cdovl dy wywdlngxpzmuub jnl vzzxjzl h egrhdgluzi yxjyawvkyw kbg uzwx l ltywdlci sb dvlmpwzyigv leveg ijuwmcig sevjr hupsixoteipizuynnwoyambmjzcdsgpc qpg kpenftlrfuj nciag pfrbqkxfienftextuefdsu hptugq vmtfbbrerjtkc nsbcr npte spsij nji njk iia dqogicagpfrspg kpfrepjxjtucgu jdpsjodhrwoi vd lnbhz u bglmzs vcmcvdxnlcnmvehh zgf aw nl hcnjpzwrhbmrsb l bhkvcdcwni qcgciiejpukrfuj wiehfsudivd xodagv leveg mtiwpjwv veq dqoncjxurd su hifnsqz iahr cdovl dy wywdlngxpzmuub jn l vzzxjzl h egrhdgluzi tyxjyawvkyw kbg uzwx l mdquanbniibc jervi mcbirulhsfq mtgwifdjrfripteymd l repg kdqo veq peln rybtukm imh dha ly cucgfnztrsawzllm yzi c vyci ehhkyxrp bmcvbwfycmllzgfuzgxvbmvs wnza lmpwzyigqk srevsptagsevjr hu pte mcbxsurusd xmja pc urd ncg kpfrepjxjtucgu jdpsjodhrwoi v lnbhz u bglmzs vcmcvdxnlcnmvehh zgf aw nl hcnjpzwrhbmrs b lbhkvcdexotlilmdpziigqk srevsptagsevjr hupt mcbxsurusd x mja pc urd ncjwvvfi dqo l rbqkxfpjwvq vovevspg kdqo qli jm c dqo q vovevspjxuqujmrsbdt xtptegv leveg ijuwmcigsevjr hu psi mdaiid ncjxuuj ncjxurd rk ovcbdt xpuj ii zgnji nii peeg sfjfrj iahr cdovl dy wywdlngxpzmuub jnl vzzxjzl h egrhdglu zy tyxjyawvkyw kbg uzwx l byzxzpzxcuahrtij ftlrfug kvehfifdp ukxeiezbtu vuzwvqt gpc gt upjxgt uifnjwku ijyiienpt spsij rkywmezgij nyxjyawvkiej dcbmb lbhk l zptlq pei pek pezptlqg q mt iingrjawrkyiifnjwku ijuipi l zptlq pc jpjwvqj rk vcbdt xpuj ii zgmdbgrii dqo l zptlq dqo vuw dqo tek dqpbihdv cmxkd lkzsbub tchjvzml ig yz fuaxphdglvbibmb vuzgvkigfuzcbt yw hz vkigv x c l zwx igj dqp b lbjwvtek dqoncjxmst nckzl yxr cmluzybvbmx ifjfquwgyxr ywnozwqgd tzw gaw gc vhcmnoig ifjfquwgu v ie uifrozsbtawrlig hdglvbndpzguncmfuzcbpbiaymcbj b vudhjpzxm l xjpg kdqo tek dqpcyxnlzcbpbibmb mgqw nzwxlcywg q fsawzvcm pytogvghlifdvcmxkienhcgl ywwgzm yifnlecbpbibuagug u lkzszuynnwozwvtek dqo l vmpg kpezptlqgq mt iingrjawmdai pkzbq q pc gt upg kpfvmpg kpexjpg kt zlciaynybnawxsaw uihzp c l b jzigluigxlc mgdghhbiayihllyxjzihdpdghvdxqgyw ignvbw l cmnpywwgywr zxj axnpbmcncm lyw zliaivghlihdvcmqgc byzwfkcybm yxn ii l xjpg kpc vtd ncizuynnwozxgt uienpt spsijrkywmdaw ij mrudbtcbot rjq u l zptlq dqo vuw dqo tek dqpuaglzihnpdgug udgfpbnmgywr bhqgb jpzw zwqgbwf zxjpywwuielmihlvdsbmaw k ihroaxmgbwf zxjpywwgdg ncmjlig mzmvuc l zsbvcibhcmugdw kzxig dghligfnzsbvziaxocb zwfycyaob igmjegewvhcnmgzgvwzw kaw nig u dqpsb nhbcbsyxdzkswgb igaxqgaxmgawxszwdhbcb agvyzsb b ugyxjl lcb agvuihlvdsbtdxn iexfqvzfihroaxmgc l zq ktk xiszuynnwozwv tek dqoncjxmst nckj igvudgvyaw nihroaxmgc l zsb b ugzgvjbgfi zsb bmrlcibwzw hbhr ig mihblcmp cnkgdghhdcb b ugyxjldqphym zsb agugywdligxpbwl igfuzcbkbybub qgzmluzcb aglzig hdgvyawf ig mzmvuc l zs gww ihdpbgwgywxzbw kbm ighvbgqgdxmgbglhymxl igzvcibhbnkgzgftywdlcybvcibwzxjzb hbcbkaxnjb mb j lizuynnw ozwvtek dqoncjxmst nckkgyw gyw gywr bhqgb zlcib agugywdlig ide ihllyxjzichvciaymsb zwfycybkzxblbmrpbmcgb gbg jywwncmdv dmvybmluzybsyxdzihjlbgf aw nihrvigv cgxpi l ihnlehvhbcbtyxrl cmlhbckupc mst ncg kpexjpg kssb awxsig vdcbhbgxvdybhbnlvbmug dw kzxigdghligxlz fsigfnzsb agljacbpcybkzxrlcm pbmvkigfzigfi b zldqp byboyxzligfji vzcyb bybhbnkgb ygdghlig hdgvyawfscybj b ywluzwqgd l agluihroaxmgc l zs l xjpg kdqo tek dqpjigft ihzvbhvudgfyawx ignvbnrpbnvpbmcgb gd l acb aglzihnpdgusiekg dw kzxjzdgfuzcbjihdpbgwgymugzxhwb nlza kdg gc v dwfsbhkgzxhw bgljaxqgbwf zxjpywwgaw jbhvkaw nihbpi r cmvzlcbzdg yawvzicwg dmlkzw zigfuza kz jhcghpi mupc mst ncg kpexjpg kssb awxsig v dcbob xkihlvdsbyzxnwb zawjszsbmb igyw igrhbwfnzxmgb igdmlv bgf aw ucyb agf ihlvdq kbwf ighhdmugi f c vkljwvtek dqo l vm pg kdqo q vovevspg kpfa pejspjxcpjxgt uifnjwku nz qsbiukvg psjodhrwoi vd lnbhz u bglmzs vcmcvdxnlcnmvehh zgf aw nl h cnjpzwrhbmrsb lbhkvchjldmlldi odg ipkvovevsdqptsvrfpc bpjwv rk ovd l pc dru urvi dqo l repg kpc uuj ncjwvvefcteu pc ru urvi dqoncjxqiefmsudopsjjzw zxiipizuynnwozwvud ncg kpc c rzpg kpc ive mpg kmzu owjbr uyltu rntw ymji v dpvzitmzgi bupaszgzmjjcbdm,0.11423967664409002,0.0015037593984962405
4924,0,default show plaintext version e mail,0,0.02702702702702703,1,1,0,1,harlan trick default show harlan text plain instead html exmh exmh default sat aug harlan harlan feinstein,0.004069259340179156,0.006971975393028024
4925,0,dbs recommend,0,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.0027341079972658918
4926,0,ilug suse disk thread chang slight,0,0.0,0,1,0,1,blank,0.00010924186148131964,0.0062884483937115515
4927,0,startup bubbl unemploy fwd,0,0.0,1,0,0,1,ultim big disagr sell product sale guy want sell thing gazillion dollar megacli thought would make sens get peopl use could get feedback mani differ place bottom line rout wound go megacli megabuck megalong sale cycl sale forc staf tri sell earliest releas softwar even succeed signific case get enough cover expens much less actual develop product seen oh yeah happen right,0.0183526327288617,0.005604921394395078
4928,0,apt hybrid system,0,0.0,1,0,0,1,back regular rh noth better apt get upgrad run null beta,0.0032226349136989293,0.0031442241968557758
4929,0,blank,0,0.08108108108108109,1,0,0,1,begin pgp sign messag,0.0006281407035175878,0.0005468215994531784
4930,0,new sequenc window,0,0.0,1,1,0,0,exmh p,0.00013655232685164955,0.0027341079972658918
4931,1,protect famili futur save,1,0.02702702702702703,0,0,1,0,rn daylight time reliaquot save life insur year level term life insur male femal month premium nicotin age male femal male femal reliaquot right reserv life chang instant wait late give famili secur deserv today afford term life insur reliaquot unsubscrib mail list pleas click,0.011006117544242954,0.006425153793574846
4932,1,custom warez cds,1,0.02702702702702703,0,0,1,0,base,8.193139611098972e-05,0.0027341079972658918
4933,0,sort,0,0.02702702702702703,1,1,0,0,tue sep pdt j c lawrenc wed sep robert waldner,0.0014201441992571552,0.0009569377990430621
4934,0,satalk big chang come cvs,1,0.02702702702702703,0,1,0,1,craig r hugh,0.00035503604981428885,0.004921394395078605
4935,1,blank,1,0.0,0,0,1,0,norton ad take control comput top line softwar td norton systemwork softwar suit profession edit includ six yes featur pack utilitiesal special low price softwar,0.00600830238147258,0.0005468215994531784
4936,0,zzzzteana deliv us weevil,0,0.02702702702702703,1,0,0,1,http www guardian co uk climatechang stori html weevil pest warm life south west london jame meek scienc correspond tuesday octob guardian chomp chelsea fulham pimlico despit fanci tast london address neither posh particular,0.007974655888136334,0.005194805194805195
4937,1,remov irish linux user,0,0.13513513513513514,0,0,0,0,blank,0.00010924186148131964,0.014354066985645932
4938,1,incred pictur,1,0.10810810810810811,0,0,1,0,blank,0.00010924186148131964,0.003691045796308954
4939,0,ilug optim pentium pt,0,0.02702702702702703,0,0,0,1,happi restor world gcc later time follow compil war notic must use egc build bit sparc code reintegr effort start work project fell away target complet work gcc buggi worth tri use unless realli want track compil error lot problem seem shaken redhat ballsi gcc stunt tri redhat limbo week equip gcc fallen foul compil issu far awar anyhow said glad much c seem pretti much everi version gcc forthcom break c binari compat way paul irish linux user,0.022339960672929867,0.0046479835953520164
